,tweet_id,sentiment,content
19685,1966325761,neutral,"@SamsaTSP  Nintendo is the cause, but no news when it's coming out"
19686,1966326212,relief,@dopequrlbree Awww  You'll Be Fine...
19687,1966326298,sadness,at home sick
19688,1966326447,neutral,"I left a chocolate egg sitting in my office, and now it's calling my name......................"
19689,1966326818,worry,finds the hardest thing about being a Christian is to put God as first in his life.  I need help..
19690,1966326924,neutral,is sad yo hear about Ashleycat
19691,1966327202,hate,ok... twitter I almost pass out because of you!! bastard    :'(
19692,1966327241,love,@srcasm  I need to come spend some time on your roof - I miss you &amp; @beyondreality    double date in a couple of weeks?
19693,1966327243,worry,i'm going to kill myself T_T . i wasted hundreds of download and realised i got the wrong one
19694,1966327411,fun,@funkylovin ah mine is never home before 8   I handed off the kids and grabbed the bottle of malibu and a coke..momma getting drinky :para
19695,1966327656,worry,I am sad that my kids were ungrateful today
19696,1966327709,neutral,SATS  what the its just around the corner.
19697,1966327986,sadness,@bgoldy and sitting in traffic trying to escape campus is feeling just as hellish
19698,1966328217,sadness,my guinea pig died today
19699,1966328331,sadness,i got over the crush issue but now tomorrow my friend is going to india for the whole summer  im back to being sad.
19700,1966328702,sadness,I cried...
19701,1966328829,worry,feel dpressed
19702,1966328860,surprise,@Cadistra   when do you find out?
19703,1966329515,hate,"Also I popped the phone open and got all that goddamn dust out, but I wore out a clip on the camera panel so I had to glue it shut"
19704,1966329527,happiness,@katabolickatie not on my tv !    im watching a that 70's show marathon !
19705,1966329754,sadness,@babymakes7 no.  I lost the link you sent when I had to pull my battery.
19706,1966330096,fun,"@shawnsafaridon lol, i've done that one b4  i'm a victim 2 that! lol"
19707,1966330244,worry,"@Hameed_Hemmat she's mad coz she purposely let you step on her foot, n thought you would give her a kiss to compensate, but you didn't"
19708,1966330791,sadness,my stomach hurts
19709,1966331914,sadness,is Jay Leno's last show tonight
19710,1966332287,relief,Mosque and mini-golf! haha I tied for 1st. It looks like the Yankees aren't playing tonight   but I'll just play Fifa! ~Zade~
19711,1966332783,surprise,@toywatch I didnt win  but I will continue to try keep giving away those fabulous watches cant wait to win1
19712,1966332924,empty,@rowlikewow i think i hate you.  i didnt really want to but you make it hard for me to like you what with the cake and concert on the  ...
19713,1966333018,sadness,i've become one of those pathetic girls that feel lonely without their boyfriends hahaha i miss josey already!!
19714,1966333492,love,"Just put all the original art for my comics into an album.  Its really nice, except it shows how much I liked to cut corners to finish."
19715,1966334037,worry,"@yoyonb87 yep, so I damn it."
19716,1966334069,fun,"i want to go out tonight, but i ain't go no money and no one to go with   any takers???"
19717,1966334473,neutral,rainy season-- here it comes!
19718,1966334525,worry,i miss my brother.  12 more days till he gets bac to tennessee. he said he was singing &quot;find my way bac to tennessee&quot; today. haha.
19719,1966335016,worry,@Laurie_J We're in the same boat.
19720,1966335168,empty,@thatitaliangirl oh yeah
19721,1966335288,sadness,@TheNewBradie my tvs not working  i wanna watch vhits :'(
19722,1966335532,neutral,@erinmusicluver  i thought you liked the name
19723,1966335615,worry,@cityofedmonton - the service on the west end of #yeg is a joke after 6pm. And the 2 and 150 been late doesn't help.  #yegtransit #fail
19724,1966335777,sadness,sadd..  last night in fl.. going back to AR tomorrow
19725,1966335964,worry,@coachreggie  She doesn't need a darn (watching my language) thing but that never stops her  &amp;   I mapped u. U live in the boonies :-o
19726,1966336040,worry,Awwww poor biggie...he puked on me in the car. Even though I had the air conditioning on FULL blast...I think it was the heat  He' ok now
19727,1966336204,fun,"@pleazurs Woot freaking hoo, tho Mad World isn't doing well on the iTunes top #100 chart."
19728,1966336233,neutral,i totally do not know how ticketless travel works
19729,1966336432,sadness,"I'm a sad panda, hulu doesn't have the elephant show   no Skinnamarinkydinkydink sing alongs for me."
19730,1966336606,sadness,Unfortunately these heffas decided to take an impromptu mall trip without telling me
19731,1966336694,neutral,@Rosie_G_Yo oh I wuld go w/ you..... im takn off to class right now. boo
19732,1966337193,sadness,@MomofCandE Miss you
19733,1966337350,neutral,@Vonnieee I found a link on WWE.com  http://www.wwe.com/inside/industrynews/kennedyreleased stinks!
19734,1966337491,sadness,@suncito hi there! got off comp. early last nite.  saw u weren't feeling well..   hope u r better!!
19735,1966337575,neutral,lost at home depot  http://yfrog.com/13ti6j
19736,1966337833,neutral,@bhans  Bring me food before you go please.
19737,1966338008,surprise,I cant believe i blew off that cute guy and his friend who were selling us concert tickets  FML
19738,1966338047,boredom,@Candyland3 thats terrible.
19739,1966338223,neutral,"@UndressJess Wish could, but riding a tour from Chicago back to Iowa."
19740,1966338269,worry,Jus sittn here thinkin....wow yo my boy is really gone! Smh yo! Its bout to be 3 weeks on Sunday!  R.I.P VON
19741,1966338502,worry,Having a bad day/week
19742,1966338943,worry,@justdaydreams Lol rite! I'm scared now  lol
19743,1966338978,surprise,@RWPhoto Sadly I think I know exactly were you put it--in the expired drawer   Those things have a life span of less than two years
19744,1966339498,relief,Am now a member of International Thespian Society Troupe #6492!! Now if I can only make my family stop fighting....sigh
19745,1966339727,sadness,Literally laid in bed all day. Major headache
19746,1966340242,happiness,"@Lea_Ada_Franco I am working again!  Woo hoo!  Alas, I was unable to obtain an Elita-1 for your daughter.  It's $80!"
19747,1966340324,worry,Circus was fun - I don't have any hope of getting out of the parking lot - haven't moved in 10 min
19748,1966340384,neutral,Going to bed in a bit. Need to revise 2moro.
19749,1966340390,surprise,"@morganedgar1307 Ugh, not yeeet!  It's like, in a week, too... =/ I'll keep trying!!"
19750,1966340576,worry,"why did I get airbrushed nude, if soon as i put my dress on it messed it up a little...eerrrr"
19751,1966344867,neutral,@imreallywildin u callin me grimmy
19752,1966345253,fun,"the good thing of having a fever is feeling cold, especially in such hot weather. I think I'm hallucinating lol  ."
19753,1966345290,sadness,Missing nathan and the bccg already. And my best friends that tried to visit me   Heading back tomorrow afternoon.
19754,1966345332,surprise,@TheNewBradie is that teh part where hes liek feeling the girl. i feel sooo soooory for her
19755,1966345333,neutral,juicystar007 kicked me out of blogtv cuz i really wanted her to call me.
19756,1966345512,sadness,I miss nicc today.
19757,1966345537,worry,"re-dyed the hair, early start tomorrow heading down to londons clothes show, great place to be when i feel fat.   bright side = motivation"
19758,1966345566,neutral,no more brother for 2 weeks.....
19759,1966345659,sadness,plus.. janessa hurt my feelings
19760,1966346217,worry,@melissa_hope why?
19761,1966346870,sadness,@sfitzpatrick924 bahah sadly I am not
19762,1966346984,worry,Why must Jay Leno leave his own show
19763,1966347320,happiness,"@cassapel Damn, I got all excited for nothing  hahaha"
19764,1966347649,happiness,tomorrow valeria's lunch!!! going to get my hair done but im arraving late   got my cousins babtizm or whatever you spell it
19765,1966347760,happiness,You know funny thing about everyone packing for E3 is that I am packing to go to mexico... not E3
19766,1966347961,worry,Justin is SO warm! It makes me worry when they have a high fever and I go to sleep.
19767,1966347996,surprise,"Always I listen that song I start crying, It makes me remember moments with my friends at primary school"
19768,1966348033,empty,@atomix I just see the video: &quot;All your base are belong to us..&quot;  Whatï¿½s going on??!
19769,1966348172,sadness,@mlpband my heart just broke a little ... and by a little i mean a lot
19770,1966348314,hate,My moms Season 3 of Weeds got burnt up in a family friends mobile home.
19771,1966348703,worry,@Marcina @bifnaked bif doesn't come down far enough south for me
19772,1966348730,neutral,"If we don't pack, she can't leave, right?"
19773,1966349093,worry,@dustbunniesss i dont have a bank. i cash my shit at tom thumb. i've had four bank accounts--and they've all gone negative
19774,1966349413,empty,Chilling with some tv quite bored at the moment
19775,1966349893,surprise,Wow Derek Rose got a next student to do his SATs.  so what now? He can't play no more?
19776,1966349904,love,http://twitpic.com/6814w - So glad Sam is in a good mood
19777,1966350234,happiness,enjoy the laker game for me guys! since i'll be at work
19778,1966350244,neutral,@ChristinaFaith this is the worst
19779,1966350333,worry,"yay! boxing!! although after the boxing, sparring &amp; eating, have to spend the rest of the evening troubleshooting java code for hw."
19780,1966350363,neutral,@crazygolfa I think that plus everyone wants to see if the D-train could keep it going - obviously not.  Hopefully he'll bounce back.
19781,1966350468,worry,"Actually, I think I'll be more upset if I lost my data for Cake Mania 3. I was pretty far into the game"
19782,1966350577,worry,wow i'm soo hungover
19783,1966350864,sadness,"@karshka Hey.  I won't be coming to town this weekend, because I don't have a day off until next friday."
19784,1966351638,sadness,misses home on the farm
19785,1966351679,neutral,I gots the sniffles
19786,1966351752,surprise,didn't make it out to shop.......      there is always tomorrow.
19787,1966351937,worry,@zarlana I took my ring out...
19788,1966351987,worry,@rWilliamr I'm tryin not the be boring today . . . I just can't seem to come up with thing to say
19789,1966352121,love,"@mygoodcents It isn't easy!  Be there for support, it is the best thing you can do is offer your love &amp; support! Lost both of mine early"
19790,1966352275,empty,@shababi88 i love the game! that's my show... suuuppper pissed it got cancelled!
19791,1966352297,sadness,down side = i have a seat by myself  loner. please be a starbucks there.
19792,1966352326,happiness,@ a_mccallie WOW... I am replaced already??? I thought I am coming back with my steaks
19793,1966352890,worry,@iDJExplicit What's wrong?
19794,1966353043,sadness,Going to the dirt track races w Aaron. Having a really good hair day! wish I could wear makeup though
19795,1966353049,empty,San Francisco traffic lights hate me.
19796,1966353075,sadness,@LeslieIN  so what was said??  I'm so bummed I missed it!.  *sigh* I want to go to california
19797,1966353267,worry,Stupid bipolar weather ruined my day off
19798,1966353422,worry,Just got a shot on my arm. Eww.
19799,1966353580,neutral,mann i had no idea hp a/c adapters were worth like eighty bucks  wine* it's gonna be a while till i can use my lap top
19800,1966353835,worry,I'm so sorry Drace  this sucks so bad
19801,1966354650,neutral,Wants to game tonight with her friends
19802,1966354679,worry,@tobefreeisme I would be scratching ma head toooo
19803,1966354731,worry,Did some REAL window shopping and i found so many things i want that just happen to be over a hundred dollars.
19804,1966354771,worry,It's raining and I'm outside without an umbrella.
19805,1966355094,sadness,"Trying out a new Twitter client, can't seem to get a new theme applied to DestroyTwitter"
19806,1966355702,neutral,"needs to write term paper by monday  busy tonight, busy tomorrow, busy sunday  shit. i need to fix my priorities."
19807,1966355893,sadness,Its so windy and raining harder then the day before today   bye bye if the power gos out
19808,1966356056,worry,I still sound like a man!
19809,1966356142,empty,@lownleeeynjul oh that stinks..
19810,1966356666,sadness,@iAquarian I heart Mela so so much cept last time I went they booked us in on the Saturday instead of the Friday and wouldn't feed us
19811,1966356804,neutral,@Bffleck My Friday made me miss high school
19812,1966357111,surprise,@malbaker86 at the store! Lol I don't have any liquour here
19813,1966357472,worry,"@writingforlife You know I am so ashamed. I did not watch a single episode of the new GH season.  I kept falling asleep, so I gave up."
19814,1966357572,worry,So I just failed my second year of med school. I don't know what to do or say.
19815,1966358104,surprise,Hi All!!  I have 2 daughters.. and my youngest turns 2 on Monday.. Where did the time go??  sniffle sniffle sob. sob.
19816,1966358324,worry,@richardAmills ugh im not a vip  im always vippppppp
19817,1966358366,worry,CHILLAXIN AT WORK...MAN I SCREWED UP
19818,1966358387,fun,@Jonasbrothers friends of mine just meet you today..... I can't wait until it is my turn
19819,1966358466,empty,I can't believe how tired I am right now... I don't know if I can go out tonight...   Exhaaaausted!!
19820,1966358541,hate,Not talking to anais anymore.
19821,1966359015,hate,"@ThisStarChild It's just a shame what wisdom comes with age, but age destroys youth"
19822,1966397586,neutral,@ColdHearted19 woop right am off to &quot;try&quot; to get 2 sleep haha its 2 hot  have a good nightt x
19823,1966397682,love,@bxa2 dnt smile...im mad at u
19824,1966397829,worry,Guys my phone is dying!!!
19825,1966398825,worry,"But then again I think I'm the only who pays attention to this type of thing, bout to hit this bush and pretend its purple....."
19826,1966399228,neutral,@1critic and Boat is dining Bones in Peru - double
19827,1966399405,love,I love being ignored except to be yelled at. I love my life.
19828,1966399701,sadness,Leaving for Atlanta in the morning to catch JoCo and Pa &amp; St!!! I'm excited! Missed P&amp;S at D*Con last year.  That made me a sad owl.
19829,1966399716,worry,@DentonPolice http://twitpic.com/5wb0k - what a mess. we're missing the bra strap.
19830,1966399775,hate,Our plane had landed!! FINALLY gonna get to board...an hour late.  stupid rain!!!
19831,1966400192,worry,@BrineandBastard What??  Nooooooooo      There goes my weekend!
19832,1966400323,sadness,@travistubbs I'm already a fan of hulu. Too bad there's not a bigger Internet selection on netflix.  I thought that would be easier
19833,1966400575,neutral,"@caroldn Okay, no more driving.  I know... I know... you are correct to say that."
19834,1966400624,worry,"@MelissaPan ah the Computer's not in my room  on BBerry right now, and Youtube charges D: !! Heyy, how about you, aren't you tired XD?"
19835,1966400712,happiness,@Edit4321 cont...and then it goes to waste  no one likes stale sweets. That reminds me of this cute song called Stale Cupcakes lol
19836,1966400747,love,Damn M-Audio IE-30s! I just remembered how much I &lt;3 u &amp; now the right earbud has ceased functioning  My Shure's r 2 bright w/ lame bass.
19837,1966400948,fun,they were actually there omg apparently a relative of marc went to my school lol
19838,1966401538,love,"Finally a chance to show genuine love, not dependent selfish love, I hope I can do it. My heart goes out to you and I'm sorry 4 ur pain."
19839,1966401857,neutral,The bus is rolling along faster than expected. I might make it home by 6:15. Maybe.
19840,1966401889,neutral,work soonnnnnn  it's looking rly dead today...
19841,1966401983,worry,"Well, looks like it is going to be another night without my snuggle bug  Missing my Big Girl."
19842,1966402162,worry,Wow no one loves me  @stuntmann88
19843,1966402220,worry,Whats is up with me! I am spilling everything
19844,1966402751,worry,ughh...i dont feel good
19845,1966403002,happiness,@shortcakemlt the movie on the plane is Mall Cop- (but i saw it with the nephews already
19846,1966403415,sadness,@CChiron - Well (as you can see) I've been blah blah blahing so much...yep. I forgot. I'm sorry   But...I'm here!
19847,1966404249,relief,@PassionMD hahahaha! i haven't been out with my friends since sunday! i'm so lame
19848,1966404364,sadness,at hannah montana set.... im missing tennessee ALOT today
19849,1966404532,boredom,Waiting for the dang pizza to cook. It's almost 9 and we still have not eaten wifey fail. Did I mention I feel like crap
19850,1966404571,hate,Taking the caltrain to go see the giants. It's Cold and someone smells like pee
19851,1966404794,neutral,my picture wont come up  it keeps saying thats a nice picture! but where is it??
19852,1966405300,sadness,@ChariceManiacs  me too! i don't know why every time i listen to it i start to cry!
19853,1966405320,fun,I haven't gone sheesha smoking in a loooong time  Maybe tomorrow? &gt; *starts planning*
19854,1966405785,worry,"mmm mmm mmm! tss tsss tss. LOL, having way too much fun being bored.  i miss him"
19855,1966405815,enthusiasm,@Jon_Aston Still looking  I filled out quite a few applications last week and once I get home I'll continue.
19856,1966406223,worry,@nodirectionhome biglots by my house has jesus &amp; virgin mary rings in one of those machines i rocked one for a while til that shit broke
19857,1966406654,worry,argh! my embouchure= FAIL! makes me sad
19858,1966406820,hate,@Mtn_Dew tokens haven't been working for me all day....
19859,1966406992,worry,@itsjenwilliams Im at work!
19860,1966407770,neutral,@EssinEm ohh no the poor cupcake  #wave @TLGame
19861,1966408080,worry,Bible study cancelled   Study partner started new job with horrible hrs - Pls pray for her that hrs improve and she knows God's  provision
19862,1966408272,boredom,1-Pendulum = awesome! 2-Goodbyes suck  3-Shut up plz. 4-Toy Story 3!!  5-JB 3D MOVIE 2MORO! 6-I'm tired. 7-Aaaand I'm out.
19863,1966408376,sadness,whats wrong with my flickr  http://www.flickr.com/photos/frenchtoastcake/ my quilt top photo only shows when you click on it! SAD STORY!!!
19864,1966408593,neutral,@SoozInSports ouch
19865,1966408694,fun,@JESS_TRUESDALE lmao! you a mess.  Im gonna be in ATL in a few weeks
19866,1966409000,worry,House hunting for next year= No FUN!
19867,1966409108,neutral,@crucifixxus dude what is your sn nowadays because i think i lost yours
19868,1966409260,worry,"@mileycyrus aww homesick  i feel you! im homesick for my 2nd home, campp"
19869,1966409291,worry,"hmm, do not feel like writing monthly reports tonight!  probably should get started though..."
19870,1966409513,happiness,@xoshattered_  i missed you. today was the greatest day ever. im burnt and shit lmfao. but it will be a nice tan. 11 rides in 6 hrs!  &lt;3
19871,1966409627,worry,@ThisStarChild  hope yer ok hunny
19872,1966410246,worry,"Still no pic, very sad"
19873,1966410272,relief,@skoduri I SLEPT THROUGH MY ALARMS  woke up at 6 instead of 4  i feel like a complete tool
19874,1966410461,worry,i want to see ephraim zenh tomorrow! a lot. but can i find a sitter? wtf? why does everyone have plans? it's only saturday night...sigh.
19875,1966410624,surprise,@bewarethegeek i just found out one of my fav high school professors died this week. he wasn't even supposed to retire yet
19876,1966410846,empty,rickbaker24 follow me please. i only have 6
19877,1966411404,neutral,"@bennsu @dj_diva I know, I know...lol   That is the ONE song that stops me in my tracks on a dancefloor.  I just can't...lol"
19878,1966411652,sadness,"Friday Night Magic last night, I lost so bad  I suck at draft"
19879,1966411896,hate,@meecheeko Is a WHORE but she'll never know I said it cuz she doesn't love her twitter
19880,1966411947,love,I am so sorry i fell asleep first
19881,1966411976,boredom,@DanielFielding i tried listenin to music 4 half an hour! Tried readin a really boring book-still wide awake!
19882,1966412179,worry,just took my shirt off and my back is COVERED in blisters  http://bit.ly/vUiXG
19883,1966412203,happiness,@mileycyrus cool and aww
19884,1966412243,neutral,hanging out wit the family kinda boredd reading eclipse  MISSING MY GODFATHER
19885,1966412260,worry,going to bed its late and I have headache
19886,1966413178,worry,@sarahbellafina I'll try but silly silly tweetdeck being mean to me again
19887,1966413423,hate,stuck here  ~*Lady*~
19888,1966415235,sadness,is feeling very sick
19889,1966416057,happiness,OMG! I'm Back. I Know I Was Out For A Week. Because My Brother Took His Laptop With Him To Mexico. So I Couldn't Be Online.
19890,1966416336,sadness,@PaulaAbdul  why canceled your performance on Letterman? i'm So sad because it is less an option for you.
19891,1966416386,sadness,Out for an evening on the town with jeremy. Sad Carrie can't come
19892,1966416538,worry,@bignupehen i would but i have nowhere to go and no one to go with
19893,1966416718,worry,Rachel and chelsey left me and jenny stole my bike.  that makes me muy triste!
19894,1966416868,love,@imthinking i loveeee john ritter
19895,1966417439,sadness,Listing to a sad song  so i am sad too
19896,1966417504,worry,Still raining here in The Bay...I forget what sunshine looks like !
19897,1966417523,sadness,@mommy41402. I was like &quot;whyyyyy?!&quot;
19898,1966417551,worry,Watchin Grease 2 and waiting for 9 to hurry up and come so I can talk to my girl. Ugh..... it seems so far away...
19899,1966417595,neutral,"@kathuerun Hehe. I have the ZSG. Should probably go over it again. Also, Mike has moved up to Orillia, so his arsenal isn't so available."
19900,1966417628,hate,@juniper73 oh that sucks  Tell your DH to act like a grown up maybe? I'd be stressed too
19901,1966417703,sadness,@OnyXx_B all the shows are sold out  so I have to wait til tomorrow or sunday...
19902,1966417908,neutral,@JelaniFr3sh  boo. I used to live in upland... Have funnnn
19903,1966418028,worry,@alow8111 went to wingstop without me
19904,1966418178,neutral,@Kes1807 Dunno if I like longer hair on Jensen.
19905,1966418203,hate,@BillyScallywag There's loads of highly qualified stuff  and loads STILL using snail mail.
19906,1966418313,worry,@InNoSenseLost I know. But it won't be the same
19907,1966418327,sadness,theres nothing worse than working on a friday night and having to wake up at 6 am on a saturday. I want my babe
19908,1966418364,surprise,"10 yrs ago, on a night like this..id have been drinking with co workers, then went home got cleaned up and went clubbing.."
19909,1966418469,worry,could be getting sacked soon not good
19910,1966418605,sadness,this is what i think about the world @mileycyrus at hannah montana set.... im missing tennessee ALOT today
19911,1966418966,worry,Just remembered I still have a summer project to do.  IT NEVER ENDS!!!!!
19912,1966419273,worry,"i know i have lots of comments to return but i have been really busy  i'll get round to it guys, sorry"
19913,1966419401,worry,Nuggets game with everyoneeeee except @almedina4.
19914,1966419547,hate,U know I didn't care for that wolverine movie and I'm a xmen fanatic. That joint sucked to me.
19915,1966420136,sadness,Josie's out of surgery. She's now officially unable to procreate. And She's way out of it... Poor medicated baby
19916,1966420375,neutral,(@ohmyjade) 1-Pendulum = awesome! 2-Goodbyes suck  3-Shut up plz. 4-Toy Story 3!!  5-JB 3D MOVIE 2MORO! 6-I'm tired. 7-Aaaand I'm out.
19917,1966420576,sadness,"i know i told him i didnt want him to stay home with me but i lied, i really did want him to stay home with me"
19918,1966420880,worry,I really wish i would hear from josh
19919,1966421336,neutral,Why is #Apple so expensive...
19920,1966421405,sadness,@shanisfearless gaah rain for tomorrow
19921,1966421514,neutral,Follow Friday rickbaker24 i only have 6 friends
19922,1966421644,sadness,All alone at home.....
19923,1966421691,worry,Saturday will be the worst Saturday I've had in ages
19924,1966422023,sadness,Riley had an alphabet fashion show today and I forgot my camera.  It was so cute!
19925,1966422321,worry,@beadqueen That doesn't sound fun
19926,1966422422,hate,twice in a week Qantas club lounge computers broken  #flyertalk
19927,1966422459,empty,@brinathemodel  sa'weee
19928,1966422534,worry,Is about to see Adriana off for a month
19929,1966422656,hate,@mayabbz oh damn that sucks
19930,1966422955,worry,"Bummer... Might not make it to the sunday show, hopefully some sun will shine on this cloudy day"
19931,1966423022,worry,@teleject Grrrrrrrr................
19932,1966423223,worry,Is not going to service tonight due to the fact that i've yet to find a dress for prom tomorrow. Ugh
19933,1966423279,neutral,@enoelle1177 she is all grown up
19934,1966423325,worry,at hannah montana set.... im missing tennessee ALOT today
19935,1966423884,worry,@alydenisof Maybe someone is trying to hack you
19936,1966424166,worry,@Media_Molecule play my shitty levels :-D I got a bit too ambitious on one and broke the thermometer  so it only got half done!
19937,1966425319,happiness,"just got home from a nice party, just not tired yet"
19938,1966425504,worry,Just found out a friend and his son fell down a 25ft shaft onto concrete today. They are alive at least. Don't know much else.
19939,1966425689,sadness,#myweakness too loving ...i always let negative people into my life
19940,1966425902,worry,@baba_booey it doesn't make up for the pitch
19941,1966426023,worry,wants New Moon.  AHH Im going crazy.
19942,1966426256,worry,@FlyGyrl1 I been following.... LOL.. just dont be paying attention to little ol Mylan
19943,1966426350,sadness,@LaurenLovesJB You can't.  My Grandma will probably be on the phone. So get on AIM!
19944,1966427271,neutral,Daaaaang. Up: in 3D.. Sold out
19945,1966427400,worry,@TheComputerNerd so haven't seen any videos the last few days  hope everything is ok...
19946,1966427442,neutral,I don't wanna work!
19947,1966428096,neutral,@gabriellenadine carnivalsofparis i think i still have yours on my bl but i'm not sure... i hardly talk to anyone anymore
19948,1966428211,neutral,"@algarcia3505 I want to get all dressed up and go out to, but I to have no one to go with, I'm with you mentor"
19949,1966428499,empty,"twitter wont change anything  TWITTER, WHAT THE HECK IS WRONG WITH YOU???!!"
19950,1966428567,sadness,I'm starving!! This diet is killing me but I can't eat after 8pm
19951,1966428579,relief,screw it lemme click on a ticket. preetttty sure i can make it. might not make it for vermillion lies opening tho
19952,1966428600,hate,Being in Vegas with @donniewahlberg would be so much better then home!! This has been the day from hell!!
19953,1966429159,love,Omg they know so many words now where did the time go  here's some of there words money ball keys.
19954,1966429457,worry,@tomasgomez i miss you too
19955,1966429879,sadness,@mikekang That is super sad   How is Bart etc holding up?
19956,1966431016,sadness,Home lost the baseball game by 1 friggin' point!  Now I'm gonna scrap.
19957,1966431438,neutral,@Eumiko uhhhh..... yeah.... I don't tweet a lot nowadays quite lazy to do so.  this month has always been about college.
19958,1966431637,worry,i dont want the seniors to leave
19959,1966431846,neutral,@dfizzy ya I would so loose my appetite
19960,1966433803,surprise,"Playin City of Villains, wishin my buddies were playin with me....."
19961,1966434088,neutral,@justgrimes - yep saw that paper immediately after completing the test essay saying i didn't know of research on it
19962,1966434152,sadness,lonely
19963,1966434216,sadness,such a terrible day  only six now...
19964,1966434269,worry,@SarahBawcum my mom wants to lay. We'll be there later. Probably a little after 10. And @AyyMedlin I'm sorry you're sick
19965,1966434436,worry,Theres a fricken prisnor trans outside r hotel!  3/10 so far
19966,1966434518,sadness,@ProctorsArm at least posada had a good ab
19967,1966434705,hate,@branewurms that took me 3 rereads to see you didnt say eat &quot;girls&quot; instead of actually grits. I'm disappointed.
19968,1966434976,worry,@xoxoJennxoxox i did a couple hours ago...ive got sun burn and its really uncomfortable
19969,1966435122,love,@mattfazzi  I hope you get well soon! &lt;3
19970,1966435636,worry,can i have some followers :' ( ... i'm so sad...    NOW THAT I'M LOSING HOPE -pressure
19971,1966435901,worry,@katevoegele Why aren't you coming to Montreal?
19972,1966436040,worry,"I have test tomorrow but i dont study, then i go very bad"
19973,1966436150,neutral,@Gen22 I can't blip right now!
19974,1966436174,enthusiasm,@albertposis congratulations ! you guys finish a month early than we do. booo
19975,1966436350,neutral,"@cadistra Think wearing bermudas at the cinema wasn't a good idea after all, but outside was humid like cwazy!"
19976,1966436438,relief,@jmallen1012 aww i'm sorry   glad mommy took care of you. erin is in for some fun if there's a bug on you in colorado
19977,1966436471,enthusiasm,"Double rainbow above the Organs. Pretty, but doesn't take the edge off my $460 grocery tab."
19978,1966436519,sadness,They took my property
19979,1966436620,worry,Im so down! The AC in my house just broke
19980,1966436640,neutral,"pavement is boiling hot out there, dogs were limping.    guess summer's officially here."
19981,1966436855,sadness,Life sucks if ur not having fun.
19982,1966436977,worry,@emperorliu my dick feels smaller when i look at you
19983,1966437497,worry,Can't find any pictures  !!!
19984,1966437692,sadness,"@SashaBoucher omg! i know, and it ruins my weekend!  suree, if you want too."
19985,1966437779,neutral,"Well, another family was chosen for the child we interviewed for  back to looking for another kid"
19986,1966437857,surprise,Went out to get groceries...prices are inflating  Gas went up another 10 cents to hit $2.49... #TCOT
19987,1966438620,neutral,@1995shand not quite as much...hmmm products in US that are not in Canada?? Idk  Do you have covergirl?
19988,1966438885,worry,not in the mood crazii crazii highly upset now with everything &amp; everybody
19989,1966439404,relief,@albertposis congratulations ! you guys finish a month earlier than we do. booo
19990,1966439525,sadness,"Gossip Fluffodile here. The latest? Mad night with Teg, Jack, Lou, Tess and Frey. Had a gender war. But I was v. sad for a friend also"
19991,1966439965,worry,@Holls77 haha I tried covering it with make up.. It doesn't work  lol so wearing a scarf is the way to go.
19992,1966440062,worry,my PC just died... again. now i have to find a firewire to save all those photos i havent backed up to the mac yet
19993,1966440078,sadness,@Bookfoolery they used to have a Book Expo in Canada (Toronto) but the cancelled it this year  #BEAtwittyparty #BEAtwittyparty
19994,1966440112,hate,my nail broke  I haaaaaaaaate
19995,1966440188,relief,No more high school...
19996,1966440461,surprise,Well. That first tweet for today failed.  lol. Back to sleep or bacon and eggs? So hard to choose!!
19997,1966440558,neutral,watching the notebook
19998,1966441150,surprise,And other girls come over... And my boyfriend forgets that I'm here
19999,1966441171,worry,@Greek4Honeybee oh no...where did your sunshine go?    *hands you a few rays of light...will this help a bit?*   ******hugs******
20000,1693956175,empty,Thanks for pointing out the crucial problems @thakkar. Both of them have been taken care of  (cc: @Netra)
20001,1693956189,surprise,please ignore cheesey music
20002,1693956239,neutral,just got home from a meeting with the girls... Maaaaaan I'm exhausted!! Goodnight world
20003,1693956292,neutral,@db0y8199 lol thats the kind im eating!!
20004,1693956462,happiness,victory for the bulldogs was celebrated by 3 white chocolate cheesecakes  nom nom nom WHATTA FATTYYY
20005,1693956520,worry,http://tinyurl.com/ateltl &lt;-- Rocksteady pt II
20006,1693956545,love,"ok outta all 981 of my followers, only about 10 of u ive talked to lol dont be shy i dont biteeee"
20007,1693956612,enthusiasm,@souljaboytellem holllaaa.. i dont know what ur up doing but im trying to finish up some work for school... bout to go to bed though
20008,1693956638,love,And I just love every little thing about you...
20009,1693956680,enthusiasm,"@_everaldo on my MacBook I run Linux with Parallels and on my iMac I use VMware Fusion and both are great, especially in &quot;Unity&quot;-mode."
20010,1693956708,love,I have the Job  this is a nice day it can not be better
20011,1693956727,fun,I'll go now.I'll watch teen nick!
20012,1693956828,neutral,needs a break from the computer... adios  &lt;3
20013,1693956829,surprise,"Tweet whore ? I am up to 10,000 tweets"
20014,1693956875,neutral,Time for me to sleep........
20015,1693956889,neutral,@paulcarr I just laughed out loud on the bus reading your statement of ethics. People moved away. He he he.
20016,1693957015,happiness,"@saraLDS Thanks for that, Sara"
20017,1693957082,neutral,character designs complete! .... in about a week we'll give another sneak peak... stay posted!
20018,1693957194,neutral,@lmchugh fingers crossed for you.
20019,1693957214,happiness,@Tony_Mandarich well welcome back from the dark side!
20020,1693957230,happiness,"@sai_shediddy lol , you gotta share too"
